yyyymmdd,temperature,year,month,day,ltm,anomaly
20170605,30.3,2017,6,5,28.282352941176473,2.0176470588235276
20170606,30.400000000000002,2017,6,6,28.029411764705884,2.370588235294118
20170607,30.0,2017,6,7,28.22941176470588,1.7705882352941202
20170608,29.8,2017,6,8,28.43529411764706,1.3647058823529399
20170609,29.5,2017,6,9,28.35294117647059,1.1470588235294095
20170610,29.900000000000002,2017,6,10,28.18235294117647,1.7176470588235304
20170611,29.8,2017,6,11,27.947058823529417,1.8529411764705834
20170612,27.6,2017,6,12,27.670588235294115,-0.07058823529411384
20170613,26.400000000000002,2017,6,13,28.052941176470586,-1.6529411764705841
20170614,28.3,2017,6,14,28.023529411764706,0.2764705882352949
20170615,29.200000000000003,2017,6,15,28.2,1.0000000000000036
20170616,29.0,2017,6,16,28.2764705882353,0.7235294117647015
20170617,25.5,2017,6,17,28.335294117647063,-2.835294117647063
20170618,26.200000000000003,2017,6,18,28.78235294117647,-2.5823529411764667
20170619,26.200000000000003,2017,6,19,29.13529411764706,-2.9352941176470573
20170620,26.5,2017,6,20,29.6,-3.1000000000000014
20170621,27.400000000000002,2017,6,21,29.31764705882353,-1.9176470588235262
20170622,29.3,2017,6,22,28.67058823529412,0.6294117647058819
20170623,28.900000000000002,2017,6,23,28.735294117647058,0.16470588235294414
20170624,28.5,2017,6,24,28.900000000000002,-0.40000000000000213
20170625,29.200000000000003,2017,6,25,28.75882352941177,0.44117647058823195
20170626,29.8,2017,6,26,29.02352941176471,0.7764705882352914
20170627,29.5,2017,6,27,29.088235294117652,0.4117647058823479
20170628,29.700000000000003,2017,6,28,28.547058823529415,1.1529411764705877
20170629,29.6,2017,6,29,28.994117647058825,0.6058823529411761
20170630,29.900000000000002,2017,6,30,28.894117647058827,1.0058823529411747
20170701,29.200000000000003,2017,7,1,29.076470588235296,0.12352941176470722
20170702,28.900000000000002,2017,7,2,29.241176470588236,-0.3411764705882341
20170703,28.5,2017,7,3,29.311764705882354,-0.8117647058823536
20170704,26.5,2017,7,4,29.417647058823533,-2.9176470588235333
20170705,27.8,2017,7,5,29.18823529411765,-1.3882352941176492
20170706,27.0,2017,7,6,28.894117647058824,-1.894117647058824
20170707,27.3,2017,7,7,29.04705882352941,-1.7470588235294109
20170708,27.5,2017,7,8,29.447058823529414,-1.9470588235294137
20170709,29.3,2017,7,9,29.452941176470585,-0.15294117647058414
20170710,29.400000000000002,2017,7,10,29.294117647058822,0.10588235294117965
20170711,29.5,2017,7,11,29.38235294117647,0.117647058823529
20170712,29.6,2017,7,12,29.60588235294118,-0.005882352941178226
20170713,30.200000000000003,2017,7,13,29.523529411764706,0.676470588235297
20170714,29.3,2017,7,14,29.482352941176472,-0.18235294117647172
20170715,28.700000000000003,2017,7,15,29.241176470588236,-0.5411764705882334
20170716,27.400000000000002,2017,7,16,29.0,-1.5999999999999979
20170717,26.200000000000003,2017,7,17,29.13529411764706,-2.9352941176470573
20170718,25.700000000000003,2017,7,18,28.86470588235294,-3.164705882352937
20170719,27.400000000000002,2017,7,19,28.8,-1.3999999999999986
20170720,28.6,2017,7,20,28.78235294117647,-0.18235294117646816
20170721,29.3,2017,7,21,29.094117647058823,0.20588235294117752
20170722,29.200000000000003,2017,7,22,29.14117647058824,0.0588235294117645
20170723,27.200000000000003,2017,7,23,29.135294117647057,-1.9352941176470537
20170724,27.900000000000002,2017,7,24,29.34705882352941,-1.4470588235294066
20170725,29.6,2017,7,25,29.500000000000004,0.09999999999999787
20170726,29.8,2017,7,26,29.27058823529412,0.5294117647058805
20170727,29.0,2017,7,27,29.105882352941173,-0.10588235294117254
20170728,30.3,2017,7,28,29.45294117647059,0.8470588235294123
20170729,30.8,2017,7,29,29.33529411764706,1.4647058823529413
20170730,31.8,2017,7,30,29.358823529411765,2.4411764705882355
20170731,30.700000000000003,2017,7,31,29.35294117647059,1.3470588235294123
20170801,30.5,2017,8,1,29.38823529411765,1.1117647058823508
20170802,29.3,2017,8,2,29.10588235294118,0.19411764705882106
20170803,27.8,2017,8,3,28.65294117647059,-0.8529411764705905
20170804,27.6,2017,8,4,28.7764705882353,-1.176470588235297
20170805,30.0,2017,8,5,28.82352941176471,1.17647058823529
20170806,30.3,2017,8,6,28.78235294117647,1.5176470588235311
20170807,30.5,2017,8,7,29.435294117647057,1.0647058823529427
20170808,30.400000000000002,2017,8,8,29.60588235294118,0.7941176470588225
20170809,29.6,2017,8,9,29.32941176470588,0.27058823529412024
20170810,29.6,2017,8,10,28.488235294117647,1.1117647058823543
20170811,30.0,2017,8,11,28.352941176470587,1.647058823529413
20170812,30.0,2017,8,12,28.55294117647059,1.4470588235294102
20170813,29.8,2017,8,13,28.529411764705884,1.2705882352941167
20170814,29.900000000000002,2017,8,14,28.38235294117647,1.5176470588235311
20170815,29.8,2017,8,15,28.694117647058825,1.105882352941176
20170816,29.3,2017,8,16,28.599999999999998,0.7000000000000028
20170817,29.900000000000002,2017,8,17,28.558823529411764,1.3411764705882376
20170818,30.400000000000002,2017,8,18,28.88823529411765,1.511764705882353
20170819,30.6,2017,8,19,28.611764705882354,1.988235294117647
20170820,30.5,2017,8,20,28.764705882352942,1.735294117647058
20170821,31.3,2017,8,21,29.258823529411767,2.0411764705882334
20170822,30.900000000000002,2017,8,22,29.141176470588242,1.7588235294117602
20170823,26.900000000000002,2017,8,23,29.058823529411764,-2.1588235294117624
20170824,29.1,2017,8,24,29.264705882352946,-0.16470588235294414
20170825,29.200000000000003,2017,8,25,29.005882352941175,0.19411764705882817
20170826,29.8,2017,8,26,29.04705882352941,0.7529411764705891
20170827,25.6,2017,8,27,28.582352941176474,-2.9823529411764724
20170828,25.200000000000003,2017,8,28,28.67058823529412,-3.470588235294116
20170829,28.200000000000003,2017,8,29,28.98823529411765,-0.7882352941176478
20170830,28.900000000000002,2017,8,30,29.00588235294118,-0.1058823529411761
20170831,28.900000000000002,2017,8,31,28.764705882352946,0.13529411764705657
20170901,27.900000000000002,2017,9,1,28.711764705882356,-0.8117647058823536
20170902,27.900000000000002,2017,9,2,28.470588235294116,-0.5705882352941138
20170903,27.3,2017,9,3,28.45882352941177,-1.1588235294117695
20170904,26.400000000000002,2017,9,4,28.358823529411765,-1.958823529411763
20170905,28.3,2017,9,5,28.44117647058824,-0.14117647058823835
20170906,29.1,2017,9,6,28.794117647058822,0.30588235294117894
20170907,28.5,2017,9,7,28.641176470588235,-0.1411764705882348
20170908,28.400000000000002,2017,9,8,28.60588235294118,-0.20588235294117752
20170909,28.1,2017,9,9,28.48823529411765,-0.38823529411764923
20170910,29.1,2017,9,10,28.370588235294115,0.7294117647058869
20170911,29.8,2017,9,11,28.46470588235294,1.3352941176470594
20170912,29.900000000000002,2017,9,12,28.411764705882355,1.488235294117647
20170913,30.0,2017,9,13,28.74705882352941,1.2529411764705891
20170914,29.0,2017,9,14,28.605882352941176,0.3941176470588239
20170915,29.400000000000002,2017,9,15,28.800000000000004,0.5999999999999979
20170916,29.900000000000002,2017,9,16,28.547058823529415,1.352941176470587
20170917,30.1,2017,9,17,28.764705882352946,1.3352941176470559
20170918,29.700000000000003,2017,9,18,28.747058823529414,0.9529411764705884
20170919,29.1,2017,9,19,28.558823529411768,0.5411764705882334
20170920,29.3,2017,9,20,28.352941176470587,0.9470588235294137
20170921,29.400000000000002,2017,9,21,28.011764705882356,1.3882352941176457
20170922,29.1,2017,9,22,28.147058823529417,0.9529411764705848
20170923,29.0,2017,9,23,27.970588235294116,1.029411764705884
20170924,28.8,2017,9,24,27.73529411764706,1.0647058823529392
20170925,29.400000000000002,2017,9,25,27.947058823529417,1.4529411764705848
20170926,29.700000000000003,2017,9,26,28.094117647058823,1.6058823529411796
20170927,29.900000000000002,2017,9,27,28.28235294117647,1.6176470588235325
20170928,30.3,2017,9,28,28.20588235294118,2.0941176470588196
20170929,30.200000000000003,2017,9,29,27.88235294117647,2.317647058823532
20170930,28.3,2017,9,30,27.69411764705882,0.6058823529411796
20171001,28.400000000000002,2017,10,1,27.65294117647059,0.7470588235294109
20171002,29.200000000000003,2017,10,2,27.794117647058822,1.4058823529411804
20171003,30.1,2017,10,3,27.352941176470587,2.7470588235294144
20171004,28.700000000000003,2017,10,4,27.288235294117644,1.4117647058823586
20171005,28.5,2017,10,5,27.32352941176471,1.17647058823529
20171006,28.900000000000002,2017,10,6,27.035294117647055,1.864705882352947
20171007,29.3,2017,10,7,26.947058823529414,2.352941176470587
20171008,28.900000000000002,2017,10,8,26.847058823529412,2.05294117647059
20171009,29.400000000000002,2017,10,9,26.67058823529412,2.7294117647058833
20171010,29.8,2017,10,10,26.282352941176473,3.5176470588235276
20171011,29.8,2017,10,11,26.158823529411766,3.641176470588235
20171012,29.5,2017,10,12,26.158823529411762,3.3411764705882376
20171013,27.0,2017,10,13,26.029411764705884,0.970588235294116
20171014,24.5,2017,10,14,25.976470588235294,-1.4764705882352942
20171015,23.3,2017,10,15,25.911764705882355,-2.6117647058823543
20171016,26.700000000000003,2017,10,16,26.076470588235296,0.6235294117647072
20171017,25.8,2017,10,17,25.658823529411762,0.14117647058823835
20171018,26.200000000000003,2017,10,18,25.02352941176471,1.1764705882352935
20171019,25.400000000000002,2017,10,19,25.229411764705883,0.17058823529411882
20171020,24.1,2017,10,20,25.417647058823533,-1.3176470588235318
20171021,23.6,2017,10,21,25.24705882352941,-1.6470588235294095
20171022,22.900000000000002,2017,10,22,25.176470588235297,-2.276470588235295
20171023,23.700000000000003,2017,10,23,25.30588235294118,-1.605882352941176
20171024,24.400000000000002,2017,10,24,25.400000000000002,-1.0
20171025,24.1,2017,10,25,25.194117647058825,-1.0941176470588232
20171026,24.400000000000002,2017,10,26,25.00588235294118,-0.6058823529411761
20171027,24.900000000000002,2017,10,27,24.95882352941177,-0.05882352941176805
20171028,24.8,2017,10,28,24.88823529411765,-0.08823529411764852
20171029,24.1,2017,10,29,24.729411764705883,-0.6294117647058819
20171030,22.700000000000003,2017,10,30,24.423529411764704,-1.7235294117647015
20171031,22.0,2017,10,31,24.223529411764705,-2.223529411764705
20171101,23.0,2017,11,1,23.935294117647057,-0.9352941176470573
20171102,23.8,2017,11,2,23.52352941176471,0.27647058823529136
20171103,24.5,2017,11,3,23.15294117647059,1.3470588235294088
20171104,23.6,2017,11,4,23.429411764705886,0.17058823529411526
20171105,23.0,2017,11,5,23.558823529411764,-0.5588235294117645
20171106,23.3,2017,11,6,24.076470588235296,-0.7764705882352949
20171107,23.6,2017,11,7,24.400000000000006,-0.8000000000000043
20171108,24.6,2017,11,8,23.564705882352943,1.0352941176470587
20171109,24.400000000000002,2017,11,9,23.14117647058824,1.2588235294117638
20171110,25.0,2017,11,10,22.952941176470592,2.047058823529408
20171111,24.700000000000003,2017,11,11,22.905882352941177,1.794117647058826
20171112,22.1,2017,11,12,22.788235294117648,-0.6882352941176464
20171113,21.900000000000002,2017,11,13,22.52352941176471,-0.6235294117647072
20171114,23.0,2017,11,14,22.758823529411767,0.24117647058823266
20171115,23.200000000000003,2017,11,15,22.900000000000006,0.29999999999999716
20171116,23.400000000000002,2017,11,16,22.923529411764708,0.4764705882352942
20171117,24.200000000000003,2017,11,17,22.50588235294118,1.6941176470588246
20171118,23.900000000000002,2017,11,18,22.482352941176472,1.4176470588235297
20171119,19.900000000000002,2017,11,19,22.22352941176471,-2.3235294117647065
20171120,19.3,2017,11,20,21.870588235294118,-2.5705882352941174
20171121,19.3,2017,11,21,21.788235294117644,-2.4882352941176435
20171122,19.8,2017,11,22,21.77058823529412,-1.9705882352941195
20171123,17.8,2017,11,23,21.476470588235294,-3.6764705882352935
20171124,18.0,2017,11,24,21.364705882352943,-3.3647058823529434
20171125,18.0,2017,11,25,21.299999999999997,-3.299999999999997
20171126,19.700000000000003,2017,11,26,20.97647058823529,-1.2764705882352878
20171127,20.3,2017,11,27,20.547058823529415,-0.24705882352941444
20171128,22.200000000000003,2017,11,28,20.21764705882353,1.9823529411764724
20171129,23.8,2017,11,29,20.711764705882356,3.088235294117645
20171130,22.3,2017,11,30,20.582352941176474,1.7176470588235269
20171201,21.200000000000003,2017,12,1,19.588235294117652,1.6117647058823508
20171202,20.1,2017,12,2,19.05294117647059,1.0470588235294116
20171203,20.6,2017,12,3,19.06470588235294,1.5352941176470623
20171204,20.1,2017,12,4,19.17058823529412,0.9294117647058826
20171205,18.900000000000002,2017,12,5,18.66470588235294,0.23529411764706154
20171206,18.8,2017,12,6,18.882352941176475,-0.08235294117647385
20171207,19.400000000000002,2017,12,7,19.147058823529417,0.25294117647058556
20171208,17.6,2017,12,8,18.852941176470587,-1.2529411764705856
20171209,15.5,2017,12,9,18.658823529411766,-3.158823529411766
20171210,17.8,2017,12,10,18.935294117647057,-1.1352941176470566
20171211,18.900000000000002,2017,12,11,19.329411764705885,-0.4294117647058826
20171212,18.6,2017,12,12,18.958823529411767,-0.3588235294117652
20171213,18.400000000000002,2017,12,13,19.211764705882356,-0.8117647058823536
20171214,19.3,2017,12,14,18.941176470588236,0.3588235294117652
20171215,19.6,2017,12,15,18.294117647058822,1.305882352941179
20171216,15.8,2017,12,16,16.91176470588235,-1.1117647058823508
20171217,12.3,2017,12,17,16.111764705882354,-3.8117647058823536
20171218,12.8,2017,12,18,16.041176470588237,-3.241176470588236
20171219,13.600000000000001,2017,12,19,16.464705882352945,-2.8647058823529434
20171220,15.200000000000001,2017,12,20,17.570588235294117,-2.3705882352941163
20171221,15.0,2017,12,21,18.511764705882356,-3.5117647058823565
20171222,16.8,2017,12,22,18.223529411764705,-1.4235294117647044
20171223,19.0,2017,12,23,17.729411764705883,1.2705882352941167
20171224,20.200000000000003,2017,12,24,18.147058823529413,2.05294117647059
20171225,17.7,2017,12,25,17.852941176470587,-0.1529411764705877
20171226,17.6,2017,12,26,17.576470588235296,0.0235294117647058
20171227,17.6,2017,12,27,16.96470588235294,0.6352941176470601
20171228,18.5,2017,12,28,16.888235294117646,1.6117647058823543
20171229,19.0,2017,12,29,17.05294117647059,1.9470588235294102
20171230,19.5,2017,12,30,16.16470588235294,3.3352941176470594
20171231,18.1,2017,12,31,15.72352941176471,2.376470588235291
20180101,17.3,2018,1,1,15.962500000000002,1.3374999999999986
20180102,17.8,2018,1,2,16.606250000000003,1.1937499999999979
20180103,19.400000000000002,2018,1,3,17.329411764705885,2.0705882352941174
20180104,18.8,2018,1,4,17.48823529411765,1.31176470588235
20180105,19.3,2018,1,5,17.711764705882352,1.5882352941176485
20180106,16.2,2018,1,6,17.147058823529417,-0.9470588235294173
20180107,16.8,2018,1,7,16.629411764705885,0.17058823529411526
20180108,15.100000000000001,2018,1,8,16.44117647058824,-1.3411764705882376
20180109,9.0,2018,1,9,15.717647058823532,-6.717647058823532
20180110,12.8,2018,1,10,16.33529411764706,-3.5352941176470587
20180111,13.8,2018,1,11,16.38823529411765,-2.5882352941176485
20180112,12.8,2018,1,12,16.047058823529415,-3.2470588235294144
20180113,12.9,2018,1,13,15.6,-2.6999999999999993
20180114,14.200000000000001,2018,1,14,15.882352941176471,-1.68235294117647
20180115,15.3,2018,1,15,16.18235294117647,-0.882352941176471
20180116,17.8,2018,1,16,16.73529411764706,1.0647058823529392
20180117,19.8,2018,1,17,16.67058823529412,3.129411764705882
20180118,19.200000000000003,2018,1,18,16.729411764705883,2.4705882352941195
20180119,18.6,2018,1,19,17.317647058823532,1.2823529411764696
20180120,19.1,2018,1,20,17.794117647058826,1.3058823529411754
20180121,18.7,2018,1,21,17.523529411764706,1.1764705882352935
20180122,20.0,2018,1,22,16.870588235294118,3.129411764705882
20180123,19.200000000000003,2018,1,23,16.147058823529413,3.05294117647059
20180124,17.7,2018,1,24,15.38823529411765,2.31176470588235
20180125,17.2,2018,1,25,15.964705882352943,1.2352941176470562
20180126,17.1,2018,1,26,16.147058823529413,0.9529411764705884
20180127,15.5,2018,1,27,15.741176470588236,-0.2411764705882362
20180128,16.5,2018,1,28,16.376470588235296,0.12352941176470367
20180129,10.5,2018,1,29,16.011764705882356,-5.5117647058823565
20180130,10.100000000000001,2018,1,30,16.329411764705885,-6.229411764705883
20180131,9.4,2018,1,31,16.358823529411765,-6.958823529411765
20180201,10.200000000000001,2018,2,1,16.629411764705882,-6.429411764705881
20180202,11.100000000000001,2018,2,2,16.447058823529414,-5.347058823529412
20180203,10.200000000000001,2018,2,3,16.5,-6.299999999999999
20180204,10.200000000000001,2018,2,4,16.670588235294115,-6.470588235294114
20180205,9.8,2018,2,5,16.88235294117647,-7.08235294117647
20180206,11.100000000000001,2018,2,6,17.3,-6.199999999999999
20180207,12.700000000000001,2018,2,7,17.541176470588233,-4.841176470588232
20180208,14.0,2018,2,8,17.229411764705883,-3.2294117647058833
20180209,15.5,2018,2,9,16.67058823529412,-1.1705882352941188
20180210,18.0,2018,2,10,16.5,1.5
20180211,16.1,2018,2,11,16.870588235294118,-0.7705882352941167
20180212,14.9,2018,2,12,16.941176470588236,-2.041176470588235
20180213,15.200000000000001,2018,2,13,17.27058823529412,-2.070588235294119
20180214,16.8,2018,2,14,17.841176470588238,-1.041176470588237
20180215,19.8,2018,2,15,17.617647058823533,2.182352941176468
20180216,20.6,2018,2,16,17.16470588235294,3.435294117647061
20180217,17.7,2018,2,17,16.882352941176475,0.8176470588235247
20180218,18.3,2018,2,18,16.788235294117644,1.5117647058823565
20180219,21.400000000000002,2018,2,19,16.276470588235295,5.123529411764707
20180220,21.0,2018,2,20,16.982352941176472,4.017647058823528
